acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0197,https://api.spotify.com/v1/audio-analysis/08VaVTsCjqSS5BlgGiYzej,0.665,121227,0.905,08VaVTsCjqSS5BlgGiYzej,0,10,0.209,-4.224,0,0.267,130.864,4,https://api.spotify.com/v1/tracks/08VaVTsCjqSS5BlgGiYzej,audio_features,spotify:track:08VaVTsCjqSS5BlgGiYzej,0.532
0.222,https://api.spotify.com/v1/audio-analysis/5DjLed65sri5juDG6kdPPK,0.402,278520,0.754,5DjLed65sri5juDG6kdPPK,0,7,0.527,-5.955,1,0.0874,145.493,4,https://api.spotify.com/v1/tracks/5DjLed65sri5juDG6kdPPK,audio_features,spotify:track:5DjLed65sri5juDG6kdPPK,0.246
,,,,,,,,,,,,,,,,,
0.689,https://api.spotify.com/v1/audio-analysis/0h6sfKXFb641F2E13rY4f2,0.676,255373,0.618,0h6sfKXFb641F2E13rY4f2,0.00821,2,0.127,-7.495,0,0.196,79.799,4,https://api.spotify.com/v1/tracks/0h6sfKXFb641F2E13rY4f2,audio_features,spotify:track:0h6sfKXFb641F2E13rY4f2,0.466
0.528,https://api.spotify.com/v1/audio-analysis/2rsqhlOa4Jn4fKJ0KYIpl5,0.667,326870,0.555,2rsqhlOa4Jn4fKJ0KYIpl5,0,7,0.35,-8.592,0,0.0508,130.044,4,https://api.spotify.com/v1/tracks/2rsqhlOa4Jn4fKJ0KYIpl5,audio_features,spotify:track:2rsqhlOa4Jn4fKJ0KYIpl5,0.291
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
0.044,https://api.spotify.com/v1/audio-analysis/3C9UV0uRiF3DAKe1tCWIdU,0.567,333040,0.381,3C9UV0uRiF3DAKe1tCWIdU,0,5,0.107,-5.238,0,0.507,85.537,5,https://api.spotify.com/v1/tracks/3C9UV0uRiF3DAKe1tCWIdU,audio_features,spotify:track:3C9UV0uRiF3DAKe1tCWIdU,0.689
0.0218,https://api.spotify.com/v1/audio-analysis/3BUWNzPWz2mDbptZmGEXpB,0.551,316192,0.562,3BUWNzPWz2mDbptZmGEXpB,0,8,0.302,-6.862,0,0.163,135.679,4,https://api.spotify.com/v1/tracks/3BUWNzPWz2mDbptZmGEXpB,audio_features,spotify:track:3BUWNzPWz2mDbptZmGEXpB,0.438
0.526,https://api.spotify.com/v1/audio-analysis/5IvdLxVB8gwwcgnEkXSSW2,0.603,242972,0.457,5IvdLxVB8gwwcgnEkXSSW2,0,11,0.0905,-5.384,1,0.297,73.724,4,https://api.spotify.com/v1/tracks/5IvdLxVB8gwwcgnEkXSSW2,audio_features,spotify:track:5IvdLxVB8gwwcgnEkXSSW2,0.455
0.0168,https://api.spotify.com/v1/audio-analysis/5BrTUo0xP1wKXLJWUaGFtk,0.841,264947,0.522,5BrTUo0xP1wKXLJWUaGFtk,1.37e-06,10,0.188,-5.963,0,0.049,99.059,4,https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk,audio_features,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,0.616
0.00347,https://api.spotify.com/v1/audio-analysis/7s3ZaWmvkRW55LN1gBzz6L,0.851,192967,0.314,7s3ZaWmvkRW55LN1gBzz6L,0,0,0.356,-16.715,1,0.306,92.971,4,https://api.spotify.com/v1/tracks/7s3ZaWmvkRW55LN1gBzz6L,audio_features,spotify:track:7s3ZaWmvkRW55LN1gBzz6L,0.379
0.043,https://api.spotify.com/v1/audio-analysis/0ZB5D3vHIVvhIseUn7tW6S,0.573,442723,0.651,0ZB5D3vHIVvhIseUn7tW6S,0,6,0.406,-8.687,0,0.18,130.843,4,https://api.spotify.com/v1/tracks/0ZB5D3vHIVvhIseUn7tW6S,audio_features,spotify:track:0ZB5D3vHIVvhIseUn7tW6S,0.497
,,,,,,,,,,,,,,,,,
0.00169,https://api.spotify.com/v1/audio-analysis/3xAeEHR3fRy9vil832FLZx,0.664,235640,0.833,3xAeEHR3fRy9vil832FLZx,0,8,0.326,-5.117,0,0.0977,139.887,4,https://api.spotify.com/v1/tracks/3xAeEHR3fRy9vil832FLZx,audio_features,spotify:track:3xAeEHR3fRy9vil832FLZx,0.791
0.0389,https://api.spotify.com/v1/audio-analysis/4IpLgvFCOGZCiDo5WRAYyS,0.627,149533,0.927,4IpLgvFCOGZCiDo5WRAYyS,0,0,0.23,-4.438,0,0.0989,87.959,4,https://api.spotify.com/v1/tracks/4IpLgvFCOGZCiDo5WRAYyS,audio_features,spotify:track:4IpLgvFCOGZCiDo5WRAYyS,0.666
0.00992,https://api.spotify.com/v1/audio-analysis/4NqPAGBUyGelCKnF0N60s2,0.845,272387,0.53,4NqPAGBUyGelCKnF0N60s2,0,6,0.216,-8.427,0,0.196,99.978,4,https://api.spotify.com/v1/tracks/4NqPAGBUyGelCKnF0N60s2,audio_features,spotify:track:4NqPAGBUyGelCKnF0N60s2,0.413
0.00953,https://api.spotify.com/v1/audio-analysis/37sImz0wkOcX1cMWzo080d,0.81,281080,0.577,37sImz0wkOcX1cMWzo080d,3.48e-06,8,0.0838,-6.142,1,0.149,140.065,4,https://api.spotify.com/v1/tracks/37sImz0wkOcX1cMWzo080d,audio_features,spotify:track:37sImz0wkOcX1cMWzo080d,0.408
0.0408,https://api.spotify.com/v1/audio-analysis/2ZBfTcQM9S3yTLKhHrvCnQ,0.699,329480,0.869,2ZBfTcQM9S3yTLKhHrvCnQ,0,0,0.161,-4.275,1,0.0744,112.965,4,https://api.spotify.com/v1/tracks/2ZBfTcQM9S3yTLKhHrvCnQ,audio_features,spotify:track:2ZBfTcQM9S3yTLKhHrvCnQ,0.406
0.0283,https://api.spotify.com/v1/audio-analysis/2DnH4XlEkghUdE8ymdVom5,0.765,269287,0.55,2DnH4XlEkghUdE8ymdVom5,0,9,0.139,-6.299,0,0.357,97.004,4,https://api.spotify.com/v1/tracks/2DnH4XlEkghUdE8ymdVom5,audio_features,spotify:track:2DnH4XlEkghUdE8ymdVom5,0.361
0.0114,https://api.spotify.com/v1/audio-analysis/00NUqFMIpCsrYPbM9YpVHQ,0.504,198280,0.856,00NUqFMIpCsrYPbM9YpVHQ,0,11,0.256,-5.024,0,0.286,101.866,5,https://api.spotify.com/v1/tracks/00NUqFMIpCsrYPbM9YpVHQ,audio_features,spotify:track:00NUqFMIpCsrYPbM9YpVHQ,0.335
0.00112,https://api.spotify.com/v1/audio-analysis/58PWl2rA7lU90UBvDufzWm,0.769,199427,0.66,58PWl2rA7lU90UBvDufzWm,0,9,0.078,-7.37,1,0.33,153.092,4,https://api.spotify.com/v1/tracks/58PWl2rA7lU90UBvDufzWm,audio_features,spotify:track:58PWl2rA7lU90UBvDufzWm,0.471
0.236,https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7,0.92,286907,0.553,0EHR9OObFtjlhQB8wSt1m7,0,6,0.0767,-5.068,1,0.191,112.022,5,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,audio_features,spotify:track:0EHR9OObFtjlhQB8wSt1m7,0.947
0.0189,https://api.spotify.com/v1/audio-analysis/4iQLJCvthLGQDXFYkfAXbG,0.818,271040,0.666,4iQLJCvthLGQDXFYkfAXbG,0,0,0.0673,-6.975,1,0.335,140.045,4,https://api.spotify.com/v1/tracks/4iQLJCvthLGQDXFYkfAXbG,audio_features,spotify:track:4iQLJCvthLGQDXFYkfAXbG,0.473
0.0594,https://api.spotify.com/v1/audio-analysis/37jTPJgwCCmIGMPB45jrPV,0.676,338413,0.534,37jTPJgwCCmIGMPB45jrPV,8.59e-06,2,0.256,-6.901,0,0.0831,145.082,4,https://api.spotify.com/v1/tracks/37jTPJgwCCmIGMPB45jrPV,audio_features,spotify:track:37jTPJgwCCmIGMPB45jrPV,0.156
0.279,https://api.spotify.com/v1/audio-analysis/2gSh6B45bWv4gDOhawR8C2,0.6,333747,0.636,2gSh6B45bWv4gDOhawR8C2,0,8,0.451,-5.732,1,0.0939,86.997,4,https://api.spotify.com/v1/tracks/2gSh6B45bWv4gDOhawR8C2,audio_features,spotify:track:2gSh6B45bWv4gDOhawR8C2,0.351
0.283,https://api.spotify.com/v1/audio-analysis/6JpN5w95em8SODPiM7W2PH,0.741,231760,0.718,6JpN5w95em8SODPiM7W2PH,2.21e-06,7,0.23,-5.823,1,0.415,165.848,4,https://api.spotify.com/v1/tracks/6JpN5w95em8SODPiM7W2PH,audio_features,spotify:track:6JpN5w95em8SODPiM7W2PH,0.576
0.0295,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,0.491,276920,0.956,2igwFfvr1OAGX9SKDCPBwO,0,11,0.46,-1.538,1,0.392,173.585,4,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,audio_features,spotify:track:2igwFfvr1OAGX9SKDCPBwO,0.811
0.139,https://api.spotify.com/v1/audio-analysis/1gT5TGwbkkkUliNzHRIGi1,0.261,284493,0.852,1gT5TGwbkkkUliNzHRIGi1,4.26e-05,9,0.477,-4.965,1,0.158,177.997,4,https://api.spotify.com/v1/tracks/1gT5TGwbkkkUliNzHRIGi1,audio_features,spotify:track:1gT5TGwbkkkUliNzHRIGi1,0.431
0.05,https://api.spotify.com/v1/audio-analysis/1PNGJBI1Lx0h8QCpkHKZLU,0.863,189013,0.705,1PNGJBI1Lx0h8QCpkHKZLU,2.21e-05,8,0.524,-6.202,1,0.31,145.099,4,https://api.spotify.com/v1/tracks/1PNGJBI1Lx0h8QCpkHKZLU,audio_features,spotify:track:1PNGJBI1Lx0h8QCpkHKZLU,0.599
,,,,,,,,,,,,,,,,,
0.219,https://api.spotify.com/v1/audio-analysis/3VeW0pO2pae144rAX2oXPP,0.365,237920,0.943,3VeW0pO2pae144rAX2oXPP,0,11,0.39,-5.274,0,0.474,177.919,4,https://api.spotify.com/v1/tracks/3VeW0pO2pae144rAX2oXPP,audio_features,spotify:track:3VeW0pO2pae144rAX2oXPP,0.456
0.00661,https://api.spotify.com/v1/audio-analysis/7sLpSWxQazJzDVG6YGzlVs,0.494,234627,0.887,7sLpSWxQazJzDVG6YGzlVs,0,6,0.103,-4.297,0,0.398,89.554,4,https://api.spotify.com/v1/tracks/7sLpSWxQazJzDVG6YGzlVs,audio_features,spotify:track:7sLpSWxQazJzDVG6YGzlVs,0.548
0.441,https://api.spotify.com/v1/audio-analysis/5ASZFbCod633wLragmPYTj,0.764,336133,0.724,5ASZFbCod633wLragmPYTj,1.27e-06,1,0.177,-4.748,0,0.368,84.797,4,https://api.spotify.com/v1/tracks/5ASZFbCod633wLragmPYTj,audio_features,spotify:track:5ASZFbCod633wLragmPYTj,0.826
0.133,https://api.spotify.com/v1/audio-analysis/2kh78Yka2tkYOx3XF9DVpu,0.542,178067,0.821,2kh78Yka2tkYOx3XF9DVpu,1.34e-06,10,0.57,-6.458,0,0.32,84.425,4,https://api.spotify.com/v1/tracks/2kh78Yka2tkYOx3XF9DVpu,audio_features,spotify:track:2kh78Yka2tkYOx3XF9DVpu,0.286
0.0171,https://api.spotify.com/v1/audio-analysis/6DlJZmRXDfHzGzAVo1yjfP,0.525,245787,0.74,6DlJZmRXDfHzGzAVo1yjfP,6.52e-05,1,0.249,-5.383,1,0.295,85.8,4,https://api.spotify.com/v1/tracks/6DlJZmRXDfHzGzAVo1yjfP,audio_features,spotify:track:6DlJZmRXDfHzGzAVo1yjfP,0.662
0.0363,https://api.spotify.com/v1/audio-analysis/135lkyQRwFlWfmHjJTxtld,0.731,313107,0.801,135lkyQRwFlWfmHjJTxtld,0,2,0.0844,-5.194,1,0.32,86.643,4,https://api.spotify.com/v1/tracks/135lkyQRwFlWfmHjJTxtld,audio_features,spotify:track:135lkyQRwFlWfmHjJTxtld,0.774
0.17,https://api.spotify.com/v1/audio-analysis/6ku4gCfjdxmYpajNONAciN,0.543,251413,0.721,6ku4gCfjdxmYpajNONAciN,1.06e-06,1,0.59,-6.805,1,0.317,82.992,4,https://api.spotify.com/v1/tracks/6ku4gCfjdxmYpajNONAciN,audio_features,spotify:track:6ku4gCfjdxmYpajNONAciN,0.499
0.00161,https://api.spotify.com/v1/audio-analysis/6oHII3m6YU54cmAQrusbmN,0.648,159775,0.421,6oHII3m6YU54cmAQrusbmN,0.844,4,0.089,-8.08,1,0.125,178.133,4,https://api.spotify.com/v1/tracks/6oHII3m6YU54cmAQrusbmN,audio_features,spotify:track:6oHII3m6YU54cmAQrusbmN,0.428
0.281,https://api.spotify.com/v1/audio-analysis/7LR85XLWw2yXqKBSI5brbG,0.632,267520,0.924,7LR85XLWw2yXqKBSI5brbG,0,1,0.263,-1.802,1,0.29,86.844,4,https://api.spotify.com/v1/tracks/7LR85XLWw2yXqKBSI5brbG,audio_features,spotify:track:7LR85XLWw2yXqKBSI5brbG,0.441
0.344,https://api.spotify.com/v1/audio-analysis/0BaDo31puylWi3mAdRSCJO,0.449,172600,0.96,0BaDo31puylWi3mAdRSCJO,1.67e-05,1,0.484,-1.123,1,0.634,177.547,4,https://api.spotify.com/v1/tracks/0BaDo31puylWi3mAdRSCJO,audio_features,spotify:track:0BaDo31puylWi3mAdRSCJO,0.425
0.236,https://api.spotify.com/v1/audio-analysis/19ELgyBdMcEjGcbFHcY1ba,0.654,302360,0.866,19ELgyBdMcEjGcbFHcY1ba,0,7,0.306,-3.318,0,0.151,85.488,4,https://api.spotify.com/v1/tracks/19ELgyBdMcEjGcbFHcY1ba,audio_features,spotify:track:19ELgyBdMcEjGcbFHcY1ba,0.505
0.303,https://api.spotify.com/v1/audio-analysis/2tqoJQbv6dNNOi0PCCjuse,0.779,289853,0.57,2tqoJQbv6dNNOi0PCCjuse,0,5,0.218,-8.752,0,0.469,99.878,4,https://api.spotify.com/v1/tracks/2tqoJQbv6dNNOi0PCCjuse,audio_features,spotify:track:2tqoJQbv6dNNOi0PCCjuse,0.467
0.168,https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD,0.88,283067,0.814,7m97yKVzPpXV9Z4ezEziOD,0.00672,11,0.0584,-6.307,0,0.14,138.083,4,https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD,audio_features,spotify:track:7m97yKVzPpXV9Z4ezEziOD,0.942
0.00413,https://api.spotify.com/v1/audio-analysis/2m0HT6YzBjf3tJnrn1542Q,0.602,242933,0.561,2m0HT6YzBjf3tJnrn1542Q,0.473,5,0.0778,-7.181,1,0.0316,83.461,4,https://api.spotify.com/v1/tracks/2m0HT6YzBjf3tJnrn1542Q,audio_features,spotify:track:2m0HT6YzBjf3tJnrn1542Q,0.602
0.455,https://api.spotify.com/v1/audio-analysis/6Iuh3vNjpWhSeHM3RZgzQL,0.639,234973,0.788,6Iuh3vNjpWhSeHM3RZgzQL,0,6,0.058,-2.879,1,0.35,155.913,4,https://api.spotify.com/v1/tracks/6Iuh3vNjpWhSeHM3RZgzQL,audio_features,spotify:track:6Iuh3vNjpWhSeHM3RZgzQL,0.847
,,,,,,,,,,,,,,,,,
0.0945,https://api.spotify.com/v1/audio-analysis/0ftpc9EOGzCOFzeTioekK3,0.802,192387,0.783,0ftpc9EOGzCOFzeTioekK3,0,11,0.169,-5.512,1,0.15,118.019,4,https://api.spotify.com/v1/tracks/0ftpc9EOGzCOFzeTioekK3,audio_features,spotify:track:0ftpc9EOGzCOFzeTioekK3,0.892
0.23,https://api.spotify.com/v1/audio-analysis/5ljCWsDlSyJ41kwqym2ORw,0.759,205560,0.678,5ljCWsDlSyJ41kwqym2ORw,0,9,0.15,-5.148,0,0.314,89.64,4,https://api.spotify.com/v1/tracks/5ljCWsDlSyJ41kwqym2ORw,audio_features,spotify:track:5ljCWsDlSyJ41kwqym2ORw,0.327
,,,,,,,,,,,,,,,,,
0.0474,https://api.spotify.com/v1/audio-analysis/35NjCsajdnNuD3EA2HYplH,0.737,148040,0.705,35NjCsajdnNuD3EA2HYplH,0,2,0.437,-6.284,1,0.2,85.993,4,https://api.spotify.com/v1/tracks/35NjCsajdnNuD3EA2HYplH,audio_features,spotify:track:35NjCsajdnNuD3EA2HYplH,0.35
0.0141,https://api.spotify.com/v1/audio-analysis/2tcatycPdcN1gMxA1V4heS,0.414,274053,0.454,2tcatycPdcN1gMxA1V4heS,0.0462,4,0.4,-9.33,1,0.0589,117.147,4,https://api.spotify.com/v1/tracks/2tcatycPdcN1gMxA1V4heS,audio_features,spotify:track:2tcatycPdcN1gMxA1V4heS,0.07
0.0178,https://api.spotify.com/v1/audio-analysis/4h5KBcltGefua73AUPYps7,0.618,240627,0.844,4h5KBcltGefua73AUPYps7,0.000126,1,0.0634,-4.051,0,0.342,84.411,4,https://api.spotify.com/v1/tracks/4h5KBcltGefua73AUPYps7,audio_features,spotify:track:4h5KBcltGefua73AUPYps7,0.697
0.00148,https://api.spotify.com/v1/audio-analysis/2la10ufvOkSlJ4jCRp2NXl,0.753,213920,0.501,2la10ufvOkSlJ4jCRp2NXl,0.00186,1,0.235,-6.853,0,0.151,135.91,4,https://api.spotify.com/v1/tracks/2la10ufvOkSlJ4jCRp2NXl,audio_features,spotify:track:2la10ufvOkSlJ4jCRp2NXl,0.252
0.417,https://api.spotify.com/v1/audio-analysis/35srNkJVToAzYiZzron1FY,0.637,253907,0.69,35srNkJVToAzYiZzron1FY,0,9,0.211,-3.214,0,0.0693,140.329,4,https://api.spotify.com/v1/tracks/35srNkJVToAzYiZzron1FY,audio_features,spotify:track:35srNkJVToAzYiZzron1FY,0.103
0.0308,https://api.spotify.com/v1/audio-analysis/26ZXwyyui0YVpWZchlmB9h,0.576,242760,0.646,26ZXwyyui0YVpWZchlmB9h,0,1,0.179,-8.097,0,0.23,88.057,4,https://api.spotify.com/v1/tracks/26ZXwyyui0YVpWZchlmB9h,audio_features,spotify:track:26ZXwyyui0YVpWZchlmB9h,0.323
0.0345,https://api.spotify.com/v1/audio-analysis/3u264XNfOLRYzObcd7MeLL,0.621,212267,0.672,3u264XNfOLRYzObcd7MeLL,0,6,0.0899,-6.662,0,0.308,84.995,4,https://api.spotify.com/v1/tracks/3u264XNfOLRYzObcd7MeLL,audio_features,spotify:track:3u264XNfOLRYzObcd7MeLL,0.514
,,,,,,,,,,,,,,,,,
0.0957,https://api.spotify.com/v1/audio-analysis/5Tl0HJvynZtKdSUMKbFVVX,0.884,238467,0.679,5Tl0HJvynZtKdSUMKbFVVX,0.00209,10,0.0289,-5.857,0,0.282,76.993,4,https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX,audio_features,spotify:track:5Tl0HJvynZtKdSUMKbFVVX,0.591
0.0818,https://api.spotify.com/v1/audio-analysis/20U1I32q6kX0Nmy4u8CvUg,0.624,248573,0.692,20U1I32q6kX0Nmy4u8CvUg,0,9,0.161,-12.365,1,0.433,76.44,4,https://api.spotify.com/v1/tracks/20U1I32q6kX0Nmy4u8CvUg,audio_features,spotify:track:20U1I32q6kX0Nmy4u8CvUg,0.576
0.0196,https://api.spotify.com/v1/audio-analysis/2GKbtXbDgF1Nks1HQm7JVC,0.736,230080,0.605,2GKbtXbDgF1Nks1HQm7JVC,0.00825,0,0.198,-7.549,1,0.353,84.776,4,https://api.spotify.com/v1/tracks/2GKbtXbDgF1Nks1HQm7JVC,audio_features,spotify:track:2GKbtXbDgF1Nks1HQm7JVC,0.33
0.0508,https://api.spotify.com/v1/audio-analysis/05VHidqx1tV6V7MsCdAIby,0.551,192040,0.927,05VHidqx1tV6V7MsCdAIby,0,6,0.0739,-2.263,0,0.43,171.4,4,https://api.spotify.com/v1/tracks/05VHidqx1tV6V7MsCdAIby,audio_features,spotify:track:05VHidqx1tV6V7MsCdAIby,0.839
0.166,https://api.spotify.com/v1/audio-analysis/71oM9w2BbJxzTpxzWIE0lw,0.813,206133,0.837,71oM9w2BbJxzTpxzWIE0lw,0,1,0.0835,-6.356,1,0.298,84.965,4,https://api.spotify.com/v1/tracks/71oM9w2BbJxzTpxzWIE0lw,audio_features,spotify:track:71oM9w2BbJxzTpxzWIE0lw,0.744
0.542,https://api.spotify.com/v1/audio-analysis/5oynsOy80DnodTslgaj3cr,0.518,174427,0.678,5oynsOy80DnodTslgaj3cr,0,10,0.108,-6.76,1,0.331,81.951,4,https://api.spotify.com/v1/tracks/5oynsOy80DnodTslgaj3cr,audio_features,spotify:track:5oynsOy80DnodTslgaj3cr,0.604
0.172,https://api.spotify.com/v1/audio-analysis/3nDYsXggRQxf7PCNUjR4rz,0.758,266067,0.912,3nDYsXggRQxf7PCNUjR4rz,1.09e-06,0,0.149,-8.758,0,0.349,87.335,4,https://api.spotify.com/v1/tracks/3nDYsXggRQxf7PCNUjR4rz,audio_features,spotify:track:3nDYsXggRQxf7PCNUjR4rz,0.573
0.164,https://api.spotify.com/v1/audio-analysis/5TTFD5DuFhQOrs0RJxGDbD,0.716,264067,0.832,5TTFD5DuFhQOrs0RJxGDbD,0,1,0.667,-3.539,1,0.368,82.136,4,https://api.spotify.com/v1/tracks/5TTFD5DuFhQOrs0RJxGDbD,audio_features,spotify:track:5TTFD5DuFhQOrs0RJxGDbD,0.604
0.215,https://api.spotify.com/v1/audio-analysis/4ljDnzzqwnRIynr1g55um4,0.546,256133,0.908,4ljDnzzqwnRIynr1g55um4,9.47e-06,10,0.107,-1.655,0,0.417,116.885,5,https://api.spotify.com/v1/tracks/4ljDnzzqwnRIynr1g55um4,audio_features,spotify:track:4ljDnzzqwnRIynr1g55um4,0.59
0.236,https://api.spotify.com/v1/audio-analysis/39ukbGu3UVWs74ba83T68c,0.758,143987,0.633,39ukbGu3UVWs74ba83T68c,0,5,0.272,-8.373,0,0.391,88.17,4,https://api.spotify.com/v1/tracks/39ukbGu3UVWs74ba83T68c,audio_features,spotify:track:39ukbGu3UVWs74ba83T68c,0.516
0.248,https://api.spotify.com/v1/audio-analysis/206QiQ5OnKTZE3cnuMYu3H,0.806,224227,0.686,206QiQ5OnKTZE3cnuMYu3H,0,8,0.0613,-2.754,0,0.154,84.011,4,https://api.spotify.com/v1/tracks/206QiQ5OnKTZE3cnuMYu3H,audio_features,spotify:track:206QiQ5OnKTZE3cnuMYu3H,0.632
0.285,https://api.spotify.com/v1/audio-analysis/1GzNGrxi4NIOKu0Z4npUss,0.382,250973,0.92,1GzNGrxi4NIOKu0Z4npUss,0.00125,10,0.973,-1.149,0,0.259,98.907,1,https://api.spotify.com/v1/tracks/1GzNGrxi4NIOKu0Z4npUss,audio_features,spotify:track:1GzNGrxi4NIOKu0Z4npUss,0.525
0.0026,https://api.spotify.com/v1/audio-analysis/4O7oKy8YADaBrbehcPl0kE,0.549,199440,0.913,4O7oKy8YADaBrbehcPl0kE,0,8,0.26,-3.49,0,0.146,154.957,4,https://api.spotify.com/v1/tracks/4O7oKy8YADaBrbehcPl0kE,audio_features,spotify:track:4O7oKy8YADaBrbehcPl0kE,0.669
0.0178,https://api.spotify.com/v1/audio-analysis/62ooTvljfhysGjIWmhpu9z,0.659,226920,0.948,62ooTvljfhysGjIWmhpu9z,1.39e-05,1,0.357,-1.667,0,0.302,110.348,4,https://api.spotify.com/v1/tracks/62ooTvljfhysGjIWmhpu9z,audio_features,spotify:track:62ooTvljfhysGjIWmhpu9z,0.458
0.088,https://api.spotify.com/v1/audio-analysis/6gpZSI0xEMTzleBc5ykOVA,0.606,223240,0.943,6gpZSI0xEMTzleBc5ykOVA,0.0039,6,0.342,-3.948,1,0.276,171.027,4,https://api.spotify.com/v1/tracks/6gpZSI0xEMTzleBc5ykOVA,audio_features,spotify:track:6gpZSI0xEMTzleBc5ykOVA,0.802
0.301,https://api.spotify.com/v1/audio-analysis/0s46SltT4On0Z6kglK1I5c,0.8,227867,0.922,0s46SltT4On0Z6kglK1I5c,9.31e-06,4,0.0352,-5.125,0,0.24,98.631,4,https://api.spotify.com/v1/tracks/0s46SltT4On0Z6kglK1I5c,audio_features,spotify:track:0s46SltT4On0Z6kglK1I5c,0.801
0.0621,https://api.spotify.com/v1/audio-analysis/0nq6sfr8z1R5KJ4XUk396e,0.541,267720,0.734,0nq6sfr8z1R5KJ4XUk396e,0,7,0.12,-4.232,0,0.166,162.304,4,https://api.spotify.com/v1/tracks/0nq6sfr8z1R5KJ4XUk396e,audio_features,spotify:track:0nq6sfr8z1R5KJ4XUk396e,0.321
0.352,https://api.spotify.com/v1/audio-analysis/27mF2eUbhExYWiOT0y9cuc,0.511,276160,0.735,27mF2eUbhExYWiOT0y9cuc,0,2,0.196,-6.026,1,0.239,110.965,5,https://api.spotify.com/v1/tracks/27mF2eUbhExYWiOT0y9cuc,audio_features,spotify:track:27mF2eUbhExYWiOT0y9cuc,0.379
0.00169,https://api.spotify.com/v1/audio-analysis/1FfxSgLHUkNCCLdZ7wrCTY,0.68,310667,0.83,1FfxSgLHUkNCCLdZ7wrCTY,0,5,0.382,-3.922,0,0.0897,102.91,4,https://api.spotify.com/v1/tracks/1FfxSgLHUkNCCLdZ7wrCTY,audio_features,spotify:track:1FfxSgLHUkNCCLdZ7wrCTY,0.638
0.0754,https://api.spotify.com/v1/audio-analysis/39RWgrQOBCLQH88wy0TBm9,0.739,289627,0.52,39RWgrQOBCLQH88wy0TBm9,0,9,0.382,-6.301,1,0.0679,126.037,4,https://api.spotify.com/v1/tracks/39RWgrQOBCLQH88wy0TBm9,audio_features,spotify:track:39RWgrQOBCLQH88wy0TBm9,0.247
0.0124,https://api.spotify.com/v1/audio-analysis/5W7xC99N2Zzfh69r7I7zWK,0.57,270627,0.58,5W7xC99N2Zzfh69r7I7zWK,0,1,0.0498,-5.547,1,0.21,171.812,4,https://api.spotify.com/v1/tracks/5W7xC99N2Zzfh69r7I7zWK,audio_features,spotify:track:5W7xC99N2Zzfh69r7I7zWK,0.404
0.281,https://api.spotify.com/v1/audio-analysis/3JVYnKW43PB7aO1X9kSDxH,0.706,261853,0.497,3JVYnKW43PB7aO1X9kSDxH,0,3,0.252,-7.216,0,0.0369,96.988,4,https://api.spotify.com/v1/tracks/3JVYnKW43PB7aO1X9kSDxH,audio_features,spotify:track:3JVYnKW43PB7aO1X9kSDxH,0.635
0.16,https://api.spotify.com/v1/audio-analysis/54YIcwm4UHK2CjrPdqG5ET,0.586,516827,0.744,54YIcwm4UHK2CjrPdqG5ET,0,1,0.277,-6.552,1,0.396,159.985,4,https://api.spotify.com/v1/tracks/54YIcwm4UHK2CjrPdqG5ET,audio_features,spotify:track:54YIcwm4UHK2CjrPdqG5ET,0.473
0.00991,https://api.spotify.com/v1/audio-analysis/1rX5L6pyl3rVWb55D8Cprr,0.502,349600,0.633,1rX5L6pyl3rVWb55D8Cprr,0,1,0.389,-5.8,1,0.419,83.226,4,https://api.spotify.com/v1/tracks/1rX5L6pyl3rVWb55D8Cprr,audio_features,spotify:track:1rX5L6pyl3rVWb55D8Cprr,0.552
0.0123,https://api.spotify.com/v1/audio-analysis/5cQffjWJzgnmEtTzKW6dnh,0.481,341680,0.716,5cQffjWJzgnmEtTzKW6dnh,0,10,0.141,-5.996,0,0.622,78.829,4,https://api.spotify.com/v1/tracks/5cQffjWJzgnmEtTzKW6dnh,audio_features,spotify:track:5cQffjWJzgnmEtTzKW6dnh,0.404
0.3,https://api.spotify.com/v1/audio-analysis/6sQiCf6PqeB5o4RBrSAZBn,0.501,265147,0.54,6sQiCf6PqeB5o4RBrSAZBn,0,10,0.164,-10.299,0,0.395,177.591,4,https://api.spotify.com/v1/tracks/6sQiCf6PqeB5o4RBrSAZBn,audio_features,spotify:track:6sQiCf6PqeB5o4RBrSAZBn,0.419
